1913	2.6
1913	2.5
1913	2.5
1913	2.6
1913	4.
1913	5.5
1913	6.6
1914	7.7
1914	8.5
1914	9.8
1914	10.9
1914	12.4
1914	14.8
1914	17.5
1914	21.6
1914	26.8
1914	31.
1914	34.6
1914	40.5
1915	49.1
1915	58.
1915	64.8
1915	70.5
1915	75.5
1915	78.1
1915	80.5
1915	83.
1915	85.8
1915	89.9
1915	94.9
1915	97.7
1916	96.4
1916	92.7
1916	90.
1916	89.5
1916	91.
1916	93.9
1916	97.2
1916	100.4
1916	103.4
1916	105.6
1916	108.5
1916	114.6
1917	122.4
1917	135.3
1917	149.5
1917	156.8
1917	160.4
1917	167.9
1917	174.7
1917	175.7
1917	173.6
1917	172.5
1917	170.3
1917	163.8
1918	159.1
1918	154.6
